수서구,도곡지구대,127.046825,37.4853019,역삼동
수서구,서울수서경찰서,127.0769764,37.4932303,일원2동
수서구,수서파출소,127.1048375,37.4891263,수서동
수서구,일원지구대,127.073825,37.4882679,일원1동
양천구,목1지구대,126.8784845,37.5351561,목5동
양천구,목2지구대,126.8624796,37.5447185,목3동
양천구,서울양천경찰서,126.8655457,37.5165522,신정6동
양천구,신월1파출소,126.8322611,37.5320544,신월1동
양천구,신월2지구대,126.8343617,37.5205138,신월7동
양천구,신월5파출소,126.8306894,37.5389918,신월5동
양천구,신정1지구대,126.8607799,37.520296,신정1동
양천구,신정2지구대,126.8635463,37.5244138,신정4동
양천구,신정3파출소,126.8549997,37.5149207,신정3동
영등포구,당산지구대,126.9012799,37.5336049,당산동
영등포구,대림3파출소,126.8981327,37.4984414,대림3동
영등포구,대림지구대,126.8988562,37.4934187,대림2동
영등포구,문래지구대,126.8976837,37.5135968,문래동
영등포구,서울영등포경찰서,126.9009426,37.5258476,당산동
영등포구,신길지구대,126.9141917,37.5134246,영등포본동
영등포구,신풍지구대,126.9127797,37.4990848,신길6동
영등포구,양평파출소,126.8895438,37.5226812,양평1동
영등포구,여의도지구대,126.9266875,37.5296083,여의동
영등포구,영등포역파출소,126.90575,37.5154,영등포본동
영등포구,중앙지구대,126.9076047,37.5180655,영등포동
용산구,보광파출소,127.0002442,37.5267258,보광동
용산구,서울용산경찰서,126.9677732,37.5412134,원효로1동
용산구,용산역파출소,126.9650875,37.5278583,용산동
용산구,용중지구대,126.9784469,37.5491375,후암동
용산구,원효지구대,126.9660055,37.5387785,원효로1동
용산구,이촌파출소,126.971713,37.520808,이촌1동
용산구,이태원파출소,126.9944194,37.5343018,이태원동
용산구,한강로파출소,126.9700267,37.5238969,한강로동
용산구,한남파출소,127.0063822,37.5310655,한남동
은평구,대조파출소,126.9289875,37.6111571,대조동
은평구,불광지구대,126.9265999,37.6214199,불광2동
은평구,서울은평경찰서,126.9286273,37.6285175,불광2동
은평구,역촌파출소,126.9150875,37.6046071,역촌동
은평구,연신내지구대,126.9128181,37.6152089,길현동
은평구,진관파출소,126.9207247,37.6395818,진관동
종로구,관수파출소,126.9879704,37.5688599,종로1.2.3.4가동
종로구,교남파출소,126.9621604,37.5710925,교북동
종로구,사직파출소,126.968588,37.576333,사직동
종로구,삼청파출소,126.981125,37.581425,소격동
종로구,서울종로경찰서,126.9848753,37.5756582,종로1.2.3.4가동
종로구,세검정파출소,126.9584595,37.6000412,부암동
종로구,세종로파출소,126.9763591,37.5689804,명동
종로구,신문로파출소,126.9722125,37.5707667,사직동
종로구,옥인파출소,126.9694323,37.5814739,옥인동
종로구,종로2가지구대,126.9889123,37.5705435,종로1.2.3.4가동
종로구,청운파출소,126.9705835,37.5842364,종로1.2.3.4가동
종로구,청진파출소,126.9790503,37.5726508,수송동
종로구,통의파출소,126.973975,37.5767833,사직동
